Raman.Shift,Mud Tank,Run Product (0 Hr),Avg. Starting Material,Run Product (8 Hr),Run Product (1 Hr)
664.7263,-0.7028613,0.1601309,-0.6663150266666668,0.1619461,-0.158647991
665.6906,-2.265742,1.00880974,-0.7347531016666666,-0.330981,0.486935154
666.6548,-3.545664,1.53062028,-0.20315677500000007,-0.6293185,0.630057136
667.619,-3.502139,1.1665311,0.55314864,-0.5115615,-0.27534292
668.5833,-2.542822,0.10806436,0.8931799149999998,-0.08310545,-1.868047189
669.5475,-2.556504,-0.960547,0.6518585583333333,0.21259764,-2.662733333
670.5117,-3.403887,-1.9831638,0.36226227833333335,0.3699249,-2.793833333
671.476,-3.959355,-2.6862087,-0.19670941666666666,0.36826015,-2.8052064
672.4402,-3.600625,-2.9686871,-0.6212880783333333,0.136969,-2.984013333
673.4044,-2.502363,-2.87679392,-0.46342400999999994,-0.26606595,-3.268454111
674.3687,-1.831963,-2.5148216,0.33949854000000007,-0.4481491,-3.194988889
675.3329,-1.818203,-1.23767014,1.0324901933333333,-0.5472931,-2.181261944
676.2971,-1.931289,-0.47614716,0.6354677533333333,-0.1071152,-1.496204367
677.2614,-2.603779,-0.54950376,0.05397609,1.4458818,-1.458954533
678.2256,-3.201113,-1.02059658,-0.0801227616666667,3.353162,-1.6808605
679.1898,-2.682725,-1.40365964,0.2521559433333334,4.562308,-1.593427156
680.1541,-0.3198926,-1.63790358,0.6745614933333334,4.577286,-0.894433634
681.1183,1.67917,-1.58520228,0.6553842200000001,4.1758625,-0.2995875
682.0825,1.520488,-0.79086502,0.151660705,3.7137025,-0.284222467
683.0468,0.677666,0.08079038,-0.041900481666666635,3.351254,-0.567565642
684.011,0.4638965,0.2903949,0.1644678323333333,3.231392,-1.1065382
684.9752,1.349707,-0.36053306,0.5184130983333334,3.405275,-1.778864011
685.9395,2.69418,-1.27412708,0.8609719616666668,3.7989105,-2.228714619
686.9037,3.170664,-1.1138688,1.223197936,4.2690095,-1.470222756
687.8679,2.963418,-0.0015563,1.3842409199999999,4.884509,0.277891344
688.8322,2.829062,0.98314968,1.0385451146666667,5.8946745,1.384076192
689.7964,2.773272,1.7142901,0.7054814466666666,7.4517975,1.519718011
690.7606,2.878145,2.111887586,0.56695204,9.1254725,1.084735656
691.7249,3.362803,1.985879406,0.6267450613333333,10.160497,0.756646767
692.6891,4.44875,0.876370932,0.8111119233333333,10.136648,0.553317567
693.6533,5.238818,0.17994692,1.1883828526666667,10.2250605,0.423086834
694.6176,5.980098,0.15863345,1.5242758543333332,10.64787,0.370189689
695.5818,6.595254,0.4365917,1.5483354,11.185205,0.414549311
696.546,6.839453,0.823754614,1.3617542766666668,11.57785,0.620233378
697.5103,6.638115,1.23862884,1.1626944216666668,11.767963,0.972470293
698.4745,6.447588,1.5390148,1.0980311893333334,12.1274905,1.241237378
699.4387,6.894316,1.4927969,1.1197134050000002,13.4997175,1.140530456
700.403,7.228115,1.34792906,1.0262182833333333,14.672695,0.973666078
701.3672,6.899346,1.28887078,0.8514228733333334,14.75986,0.909652858
702.3314,6.125772,1.33497,0.765023905,14.00382,0.960802078
703.2957,5.523232,1.40434988,0.8434968953333334,13.2093,1.063092456
704.2599,5.745,1.37885432,1.0638925816666667,13.2272,1.139971856
705.2241,6.727256,1.26210456,1.3209610626666668,14.038095,1.193806311
706.1884,7.635518,1.17995446,1.60139791,15.129215,1.28214166
707.1526,8.343418,1.1073786,1.765982902,16.46664,1.406611767
708.1168,8.73461,1.14274734,1.8605787933333335,17.46917,1.5142012
709.0811,8.742422,1.417288804,1.8859512906666664,17.719425,1.641919411
710.0453,8.426123,1.957741118,1.822077495,17.236145,1.812359767
711.0095,8.154433,2.3434365,1.6590352900000003,16.61401,1.581298211
711.9738,8.122451,2.701639184,1.4671866933333335,15.794635,0.289588961
712.938,8.052227,2.7320045,1.1934104026666665,14.987185,-0.640844749
713.9022,7.758008,2.04031548,0.9353319833333334,14.207385,-0.686071889
714.8665,7.298233,1.02564194,0.9207152433333333,13.41229,-0.195769811
715.8307,6.885605,0.45822232,1.2009238666666668,12.520415,0.107298278
716.7949,6.726885,0.81259958,1.5804875449999998,11.433685,-0.190311833
717.7592,6.495781,1.43774874,1.6053409953333333,10.478605,-0.527569638
718.7234,5.87375,1.99140458,1.1033557803333334,9.945804,-0.395452289
719.6876,5.002773,2.35430788,0.6529678306666667,9.585463,-0.067294044
720.6519,4.03084,2.30959144,0.12762006333333334,9.0428545,0.134193378
721.6161,3.074805,1.78476744,-0.215813175,8.1838975,0.0490154
722.5803,2.198584,0.992539,-0.009744626666666681,7.299394,-0.214820878
723.5446,1.39084,0.47792404,0.9012902450000001,7.299237,-0.377120256
724.5088,0.5167481,0.2066504,1.3967630883333333,8.117578,-0.447192311
725.473,0.3282715,0.107794016,1.0285183583333335,8.2574585,-0.474597811
726.4373,1.431914,0.25344306,0.4515069093333333,7.2750335,-0.437175983
727.4015,3.005537,0.5293167,-0.14984538666666666,5.688269,-0.378080951
728.3657,3.487334,0.72313714,-0.62678482,4.464058,-0.400206856
729.33,2.488066,0.83132564,-0.8161269416666667,4.012967,-0.604440578
730.2942,1.440811,0.8789419,-0.518174195,3.0871875,-0.634997482
731.2584,0.1509277,0.9217741,-0.0811136833333334,0.6617233,-0.161691668
732.2227,-1.046426,0.84092608,0.09567181666666665,-1.5019716,0.1941522
733.1869,-2.04041,0.48196648,0.045513406666666624,-1.97178945,-0.188042756
734.1511,-2.757519,-0.13738898,-0.21879728833333326,-0.66344915,-1.299622178
735.1154,-2.959385,-0.700696498,-0.7245315016666667,0.71670365,-2.139358889
736.0796,-1.78999,-0.85616866,-1.478662025,0.5977952,-1.306058093
737.0438,-0.5468262,-0.90932018,-1.6962191716666666,0.0421295,-0.306645446
738.0081,-0.3487305,-1.17206984,-1.036204907,-0.147992,-0.587897983
738.9723,-1.093809,-1.58406052,-0.469100181,0.044411,-1.914858556
739.9365,-2.219102,-1.92042,-0.2223579533333333,0.3806355,-3.265495111
740.9008,-3.136719,-1.9458076,-0.221032859,0.61496255,-3.555237
741.865,-3.808154,-1.6452358,-0.313312376,0.75333395,-2.812206333
742.8292,-3.846572,-0.9139984,-0.634551035,0.7762636,-2.178734611
743.7935,-3.059863,0.51520182,-0.7532644116666667,0.61403365,-1.578861189
744.7577,-2.513643,1.424395878,-0.23357275133333336,0.546185475,-1.243281736
745.7219,-3.146465,0.7472034,0.45464678166666667,0.82919935,-1.492075022
746.6862,-4.721875,-1.2222222,0.725248585,1.3880875,-2.213061889
747.6504,-5.189551,-2.1085301,0.3207868446666667,1.6240695,-2.488326856
748.6146,-3.233936,-0.508119244,-0.3527207683333333,1.1798675,-1.801145722
749.5789,-1.430693,0.7261686,-0.4377918316666667,0.799141,-1.178355278
750.5431,0.02792969,0.84556696,-0.1276474883333333,0.58083365,-0.712398433
751.5073,0.9730762,0.394081402,0.14183678866666669,0.52436525,-0.460812267
752.4716,1.058457,0.05440748,0.30509637666666667,0.55235295,-0.542510506
753.4358,0.03216797,0.136291664,0.40629138000000004,0.60260465,-1.038152383
754.4,-1.20374,0.40983348,0.46604993000000006,0.880064455,-1.568636588
755.3643,-1.865088,0.759103298,0.33631285566666663,1.939084,-1.565627408
756.3285,-1.8729,1.02867686,0.31276127233333334,3.262787,-1.356607911
757.2927,-0.5245703,0.8984717,0.5729460266666666,4.3447465,-1.346350909
758.257,2.191524,0.34244192,0.784151325,5.021385,-1.628497322
759.2212,5.163574,-0.27555852,0.6805550883333334,5.3569105,-1.970800967
760.1854,6.07251,-0.23543676,0.2911826953333333,5.424347,-1.908407944
761.1497,4.106846,0.6856451,0.04417177333333333,5.12049,-1.295416686
762.1139,2.695303,1.444315,0.32079367833333333,4.760466,-0.795653996
763.0781,1.989766,2.381976104,0.5786245433333334,4.035764,-0.196332822
764.0424,1.584189,2.85317988,0.530541575,3.4780285,0.115067844
765.0066,1.20665,2.00753554,0.30280965833333334,3.5580335,-0.391982017
765.9708,0.8835645,-0.29203132,0.12077188833333334,4.3313995,-1.8151308
766.9351,0.7541211,-1.7809778,0.14389152333333333,5.3608565,-2.731872889
767.8993,1.249189,-1.127699048,0.33317837999999994,7.538751,-2.267821667
768.8635,1.543164,-0.28456574,0.6811340186666666,8.942035,-1.705823111
769.8278,1.04834,0.17810826,1.161268175,8.0703675,-1.466142856
770.792,0.0511914,0.2613202,1.4349425633333333,5.843774,-1.4949534
771.7562,-0.728457,0.19525896,1.3077319699999999,4.402119,-1.531520367
772.7205,-0.6995215,0.126950466,0.8701992433333334,5.4877565,-1.385473111
773.6847,-0.2105859,0.078747916,0.47449379666666663,7.624496,-1.153960489
774.6489,0.04492188,0.142270178,-0.005535094333333324,7.833986,-0.968702233
775.6132,0.108125,0.23996654,-0.226008475,6.792851,-0.850449243
776.5774,0.03882812,0.1483482,0.12717423833333338,6.043336,-0.885434256
777.5416,-0.1493164,-0.2589848,0.6196264016666666,6.408014,-1.124830067
778.5059,-0.3967383,-0.8432096,0.7808182433333334,7.5982575,-1.509353192
779.4701,-0.4188867,-1.0637264,0.44765678333333336,8.4215775,-1.801947761
780.4343,0.04829102,-0.5036178,0.015915982666666707,8.431729,-1.979039311
781.3986,0.5286816,-0.217072,-0.04129189333333335,8.8310825,-2.083990022
782.3628,1.057412,-0.6242064,0.013577429999999982,9.7847745,-2.220149756
783.327,1.455801,-1.0422268,-0.07011702766666668,10.963605,-2.220090033
784.2913,1.501748,-0.52899009,-0.2951737016666667,12.14025,-1.757754967
785.2555,1.144902,1.24421128,-0.481230611,13.36379,-0.668761059
786.2197,0.9317676,2.55608106,-0.39126506166666664,14.23595,0.070336783
787.184,1.207637,1.97964692,-0.001816835000000035,14.20317,-0.366391886
788.1482,1.56793,1.20963918,0.3205444333333334,14.041015,-0.981957162
789.1124,1.663311,1.27800392,0.6151509433333333,14.209825,-1.262451002
790.0767,1.579648,2.152850332,0.7884270916666667,14.682295,-1.164370656
791.0409,1.748545,3.121275356,0.7241447416666666,15.13438,-0.908574122
792.0051,2.690312,3.4468321,0.4694672933333333,15.25554,-0.693293296
792.9694,4.183731,3.2861572,0.3664433206666667,15.1148,-0.541641544
793.9336,5.357041,3.40306056,0.596567235,14.83349,-0.488404656
794.8978,6.199883,3.77073688,0.7966182750000002,14.423545,-0.5280198
795.8621,6.455859,4.0466144,0.8112675816666668,14.37469,-0.64629004
796.8263,5.711699,3.9316916,0.7464368566666666,15.08146,-0.888878108
797.7905,4.091152,3.48252618,0.7842963516666667,16.471035,-1.226816756
798.7548,3.475957,3.46321376,1.03487801,17.66941,-1.265365678
799.719,5.430664,4.3921758,1.37151475,18.42572,-0.838325697
800.6832,6.687149,5.1462786,1.450354916666667,19.355685,-0.261025777
801.6475,6.633721,5.6968738,1.378684676,20.39204,0.785862678
802.6117,5.940635,6.0365268,1.3920300083333335,21.68016,1.815340278
803.5759,5.131094,6.12839598,1.5689483933333335,23.525165,2.142052911
804.5402,4.171514,5.9352378,1.8216659916666667,26.08549,1.470781744
805.5044,3.989492,5.59577258,1.973989305,28.3957,0.727079833
806.4686,6.171836,4.73981252,2.0272942,29.36379,0.506705756
807.4329,9.034287,4.11059598,2.062248783333333,30.146185,0.613329856
808.3971,11.35362,4.47504144,1.8837135666666665,31.371515,0.974518644
809.3613,12.89486,5.82458696,1.7383815599999999,33.281225,1.548140156
810.3256,14.09773,7.5448342,1.8496536433333333,36.035745,2.328179944
811.2898,15.51756,8.8498636,2.1953941366666663,39.926465,3.335227033
812.254,17.12926,9.6961532,2.426148801666667,44.8907,4.533380222
813.2183,18.72849,10.333237,2.2421742793333332,48.83446,5.242816644
814.1825,20.23684,10.6227478,2.2453978199999995,51.26236,5.322285578
815.1467,22.32104,11.2598538,2.8077302926666667,54.721735,5.503707633
816.111,25.46089,12.7091774,3.630479008333334,61.388045,6.310431444
817.0752,29.58738,14.9491566,4.26741875,71.00014,7.703649778
818.0394,33.93148,17.5321534,4.446085983333333,79.549045,9.036520778
819.0037,39.17353,21.4506008,4.299412258333334,86.4959,10.32588478
819.9679,43.57749,24.369526,4.196474366666666,92.39951,11.45798156
820.9321,47.13664,25.371138,4.170923900000001,97.947205,12.36215878
821.8964,49.69247,25.384658,4.3094112,102.38205,13.12062822
822.8606,50.98605,25.476328,4.772727413333333,104.72025,13.94729144
823.8248,50.87447,26.056926,5.284768725,104.5321,14.927184
824.7891,49.61153,26.572876,5.2390299916666665,102.4228,15.52448
825.7533,46.69691,26.41651,4.255187535,98.015035,14.68548111
826.7175,43.21487,25.815362,3.6085658533333334,92.612505,13.221902
827.6818,40.13625,24.820014,3.3507414900000003,87.27127,11.82810544
828.646,37.64442,23.476372,3.289565786666667,82.220805,10.665654
829.6102,35.51799,21.8840446,3.54721736,77.294375,9.630520667
830.5745,33.49556,20.1661542,4.011412296666666,72.29904,8.576751556
831.5387,31.56521,18.2102816,4.171384883333334,67.090105,7.449279111
832.5029,29.65017,16.5261164,3.4574956166666664,62.72586,6.590474222
833.4672,27.74223,14.9293118,2.5641224166666667,59.222885,6.020074978
834.4314,26.01348,13.8401772,2.173380341666667,56.438735,5.650005211
835.3956,24.49998,13.7561804,2.1763542333333334,54.82802,5.541503667
836.3599,23.1769,14.4226742,2.4278320833333336,53.974815,5.630820889
837.3241,22.04921,14.7310224,2.8416380633333334,52.160815,5.638114333
838.2883,21.12938,14.0835124,3.3350114166666667,48.01972,5.386028111
839.2526,20.50076,13.3819584,3.3889612833333334,44.40334,5.173638556
840.2168,20.57703,13.1484366,2.660458398333333,42.80246,5.273297889
841.181,20.74274,13.047758,2.2433611133333335,42.03984,5.408555333
842.1453,20.22939,12.5877826,2.5366162376666668,40.806135,5.211604889
843.1095,18.77256,11.6346638,3.0109068666666663,38.60444,4.577848444
844.0737,16.9503,10.722133,2.963200691666666,36.133535,3.863641091
845.038,15.6757,10.959395,2.26382866,34.665215,3.698200978
846.0022,14.88435,11.852974,1.714185081,33.86757,3.908122822
846.9664,14.24032,11.6910512,1.5916859383333335,32.347255,3.883958556
847.9307,13.72096,10.2328502,1.5715426399999999,29.867845,3.550237444
848.8949,13.4308,8.4490478,1.5129938516666668,27.64347,3.151578622
849.8591,13.57123,7.5145334,1.4174432999999997,27.336725,3.015951122
850.8234,14.26964,7.6477946,1.3907835366666668,29.477695,3.241828556
851.7876,14.47177,7.2901388,1.553786696666667,30.114965,3.112760222
852.7518,13.59456,5.78746816,1.7972761383333333,27.73649,2.257996073
853.7161,12.86013,4.62451484,1.7254656633333332,25.73356,1.525297211
854.6803,12.67175,4.21447582,1.3912777466666666,25.3555,1.070526878
855.6445,12.91951,4.39540454,1.10618482,25.96675,0.906689956
856.6088,13.40531,4.927490298,1.0475238066666668,26.194185,1.083253084
857.573,14.17983,5.864514,1.1676499500000002,25.372005,1.718103489
858.5372,14.75591,6.7218198,1.2379436750000001,24.57855,2.3914993
859.5015,14.28045,7.1182098,1.1219788716666665,24.61479,2.912414556
860.4657,13.50704,7.1824802,1.08917964,25.10561,3.187123611
861.4299,13.35263,6.8993662,1.3133716933333333,25.86245,2.923279989
862.3942,14.03753,6.36407,1.5675898129999999,26.78919,2.165346233
863.3584,15.03518,5.89288,1.6891181100000001,27.78157,1.419145056
864.3226,15.4584,5.995653,1.6308299516666667,28.65699,1.495562432
865.2869,15.22981,6.7527032,1.3778380333333333,29.393955,2.494659222
866.2511,15.80583,6.8928024,0.65659102,30.062485,2.815831256
867.2153,17.48103,5.9836694,0.005999531666666669,30.76519,2.074720518
868.1796,19.21361,5.2206662,-0.06865040333333332,31.17333,1.410164544
869.1438,20.41274,5.6125668,0.29743844033333333,30.84544,1.754848411
870.108,21.11185,6.9783766,0.7386629550000001,29.90527,2.945517044
871.0723,21.64373,7.613032,0.9620919149999999,29.517325,3.458216933
872.0365,22.29534,6.510974,1.0035239450000002,30.549565,2.367985511
873.0007,22.416,5.69331648,1.087969505,31.21885,1.53446955
873.965,21.32282,5.87465524,1.1950469526666667,31.099025,1.582585681
874.9292,19.88015,6.50837124,1.3660681950000002,30.358715,2.040021622
875.8934,19.23903,7.04022944,1.8084270383333336,29.10099,2.458469789
876.8577,19.74956,7.25260662,2.25074202,27.42583,2.6547103
877.8219,20.25145,7.3054056,2.175914195,25.632475,2.675505533
878.7861,18.70746,7.5680196,1.3521693166666668,23.90458,2.580674644
879.7504,16.25756,7.684655,0.8120294499999999,22.38919,2.327090444
880.7146,15.23699,6.7818044,0.9645026126666666,21.59627,1.694564822
881.6788,15.81574,4.85412288,1.2888611083333334,21.521305,0.705179281
882.6431,16.63421,2.98153706,1.725669816,21.2756,-0.086129355
883.6073,16.22701,2.360137848,2.1197455233333335,19.843805,-0.021270304
884.5715,14.48529,3.09796718,2.1463833666666665,17.10467,0.986274992
885.5358,13.03384,3.480967684,1.4725798416666667,14.995735,1.408576833
886.5,11.67101,3.08644646,0.48244090666666667,13.84303,0.726037811
887.4642,10.73529,2.8090652,0.13591088333333334,12.804475,0.145166146
888.4285,10.83795,3.0561186,0.27426880566666667,11.66066,0.040064767
889.3927,11.31756,3.44516738,0.41994475,10.615515,0.125091133
890.3569,10.95802,3.27527716,0.3500553176666667,10.1131435,-0.1066619
891.3212,9.195068,2.23334124,0.11276257166666666,10.41326,-0.867167067
892.2854,7.664844,1.36817736,-0.11882083333333333,10.5097595,-1.543391578
893.2496,7.708047,1.53665182,-0.33300743000000005,9.2441805,-1.803688311
894.2139,8.281094,2.03229342,-0.357901695,7.821019,-1.756459211
895.1781,8.732822,2.45273746,-0.06637508500000004,7.1412595,-1.268715174
896.1423,8.935371,2.67482904,0.21375965666666671,7.3058025,-0.479060306
897.1066,9.033008,2.69453982,0.19409698833333333,8.0101395,0.209909989
898.0708,9.163028,2.49387102,-0.11560963166666667,8.9904815,0.354694611
899.035,9.357979,2.09422442,-0.38022747000000007,10.099995,-0.008869194
899.9993,9.960332,1.82103916,-0.32392228666666667,9.6668395,-0.388378651
900.9635,11.0258,1.709744766,-0.2716002866666667,7.460419,-0.826239433
901.9277,11.63987,1.55951683,-0.5319922723333333,5.3070575,-1.104638633
902.892,11.31586,1.12161934,-0.8686083066666667,3.924469,-1.108224489
903.8562,10.38112,0.56505082,-0.8881422543333333,3.2249325,-0.888715967
904.8204,9.620254,0.489382,-0.43299729000000003,2.8935075,-0.5681479
905.7847,8.934609,1.29365732,0.1921851683333333,3.1591795,-0.016186821
906.7489,8.598858,1.82544528,0.22567092499999997,3.229222,0.346999333
907.7131,8.815742,1.88474632,-0.65852698,2.666223,0.456779833
908.6774,9.121709,1.65372146,-1.1742147813333332,2.09624925,0.390339456
909.6416,9.214531,1.0010419,-0.9483646099999999,2.068822,0.116780233
910.6058,9.129443,0.092436612,-0.4544802616666666,2.557063,-0.307876089
911.5701,9.160381,-0.48052718,-0.08102763833333333,3.06390855,-0.729143956
912.5343,9.562109,-0.04322906,0.16377434333333338,3.2298034,-1.035817633
913.4985,10.14887,0.81290804,0.31093975,2.987874,-1.204305322
914.4628,10.59562,0.83649696,0.36548147333333336,2.0901869,-1.254618867
915.427,10.92548,0.2274621,0.195638793,0.76106405,-1.183458038
916.3912,11.13138,-0.34008788,-0.5930047740000001,-0.1713303,-0.936605433
917.3555,11.14318,-0.50827792,-1.5532600499999998,-0.22545167,-0.459824897
918.3197,11.04471,-0.3237506,-1.9678418183333335,0.363794,0.14787081
919.2839,11.30901,0.084499496,-1.4770036783333333,0.757608,0.511506361
920.2482,12.3578,1.11395364,-0.5867600153333333,0.6749085,0.455228192
921.2124,13.22761,1.703857918,-0.176566475,0.9446565,0.430949589
922.1766,13.98517,1.62879614,-0.11385809166666666,1.98258535,0.481493822
923.1409,14.5349,1.36085356,-0.12404997166666666,2.975102,0.523948206
924.1051,14.70667,1.16058496,-0.2453350513333333,3.2768755,0.469952711
925.0693,14.55161,1.06110674,-0.4091236413333333,2.9091125,0.329905416
926.0336,14.4683,1.06701632,-0.4452942366666666,2.51687485,0.242403774
926.9978,14.7134,1.27020731,-0.25102423333333335,2.5440734,0.302161182
927.962,15.02242,1.52836146,-0.1983827483333334,2.4682922,0.426780074
928.9263,15.26177,1.8060235,-0.5621622916666666,1.868382195,0.641785
929.8905,15.37521,2.01383094,-0.7200057000000001,0.93009945,0.840981022
930.8547,15.23853,1.95683598,-0.46869773666666664,-0.1035495,0.780310578
931.819,14.80625,1.56235772,-0.10136636,-1.08925763,0.372509094
932.7832,14.24944,1.062079922,0.028058437999999995,-2.0054903,-0.080772292
933.7474,14.02104,1.040905186,-0.16323211166666662,-2.826932,0.175355053
934.7117,14.32561,1.66406488,-0.41322286633333344,-3.552107,1.379590956
935.6759,14.56103,1.80715072,-0.398245135,-3.40359815,1.792422111
936.6401,14.31882,1.15826256,-0.3466870653333333,-1.7854064,0.925960433
937.6044,14.41546,0.428243382,-0.61097083,0.000908,-0.158881528
938.5686,15.98,0.20058502,-1.1536149643333333,1.0129976,-0.630914552
939.5328,18.84726,0.450094332,-1.54821043,1.2377823,-0.512540594
940.4971,20.18393,0.71432778,-1.3324371733333333,0.7637405,-0.274958378
941.4613,18.0603,0.9680572,-0.519749745,-1.53486625,0.123145717
942.4255,16.29361,1.04124714,0.014166011666666645,-2.944318,0.450681562
943.3898,15.84761,0.77802312,0.13476282166666667,-2.0793535,0.648539378
944.354,16.3879,0.41207064,0.14694529999999997,-0.2449646,0.744172841
945.3182,17.7649,0.16459578,0.15385713166666665,1.1042954,0.759414022
946.2825,19.73917,0.13746224,0.14521185166666664,1.430742,0.711279918
947.2467,21.50132,0.33203622,0.05199034833333333,1.370944,0.62197192
948.2109,21.7648,0.83383902,-0.16683828999999997,1.7828142,0.467118644
949.1752,21.1785,1.50310738,-0.34968411666666666,2.4961013,0.318885931
950.1394,21.67985,1.96832734,-0.4785995516666666,3.00518485,0.472689067
951.1036,23.40827,2.2068336,-0.5270211180000001,3.3001265,0.946509761
952.0679,25.28314,2.19528038,-0.382649005,3.2777955,1.211363189
953.0321,26.35683,1.7554419,-0.12082653,2.6620255,0.626276682
953.9963,26.61701,0.94005454,0.077507403,1.50157025,-0.714932702
954.9606,26.83098,0.89825626,0.06801092166666667,1.124461,-0.967405822
955.9248,26.25457,2.65482638,-0.11067181833333335,2.16705445,1.216808789
956.889,26.627,3.8694208,-0.46418095800000003,3.2040847,2.740350111
957.8533,28.63086,3.9965338,-1.0715762599999998,4.1180815,2.992994
958.8175,31.42919,3.7799772,-1.3345419416666668,5.048605,2.756344356
959.7817,34.26524,3.94289006,-0.81089053,6.122701,2.696275668
960.746,36.98312,4.5887784,0.012272963333333331,7.360167,2.952290789
961.7102,39.8417,5.1248934,0.28630410666666667,8.6088015,3.298279233
962.6744,42.2076,4.6977718,-0.16656593,8.98119,3.384713744
963.6387,45.61574,4.4510242,-0.46779199666666665,10.179598,3.727150869
964.6029,50.07705,5.536601,-0.4188845743333333,12.937626,4.5874961
965.5671,56.93995,7.7584238,-0.14467647000000006,17.92794,6.107407436
966.5314,65.19858,10.1752546,0.33750086,24.48044,8.137568333
967.4956,74.40537,12.2103242,1.045758266,32.27569,10.60528533
968.4598,92.68973,14.5118202,1.9054255633333337,45.477165,14.13436922
969.4241,148.0753,19.121279,2.8328798993333333,78.405445,20.65232756
970.3883,247.3594,21.3721592,4.0608639066666665,133.1007,24.40949089
971.3525,381.2352,40.409246,6.469911416666666,210.68135,49.03950889
972.3168,636.7107,86.99803,9.5701027,355.6323,111.4894
973.281,847.7986,140.052748,12.474059433333332,482.8684,178.8263289
974.2452,873.1599,195.531482,15.156653116666666,527.5145,237.6956056
975.2095,723.711,249.28114,17.08553965,492.2101,284.3863556
976.1737,554.223,266.37194,17.401386066666667,426.78355,291.9026222
977.1379,386.4177,211.48482,15.826546283333334,321.989,224.5406111
978.1022,254.5209,147.71858,13.695091133333333,225.7535,150.7993067
979.0664,181.0233,101.763876,10.178974083333333,160.567,100.7651956
980.0306,144.9543,70.115418,7.113773141666667,117.9708,68.46801889
980.9949,126.1387,49.31772,5.016772796666667,90.205075,47.73101
981.9591,114.284,36.813162,3.684399883333333,72.490205,34.82068222
982.9233,107.5644,29.709736,2.8206727533333336,61.564255,27.37525667
983.8876,103.4682,23.860956,2.3017253733333334,52.846655,22.143483
984.8518,102.0868,19.5224844,1.9948726703333335,46.520715,19.29881033
985.816,101.1132,17.1636358,2.0685489133333337,41.259285,17.40284156
986.7803,100.0301,17.207662,2.220009623333333,36.77721,16.61316189
987.7445,100.8068,17.729854,1.9643063850000002,34.07794,16.18236611
988.7087,105.0921,17.494988,1.3816769133333333,34.57361,15.60560967
989.673,112.2934,16.713222,0.9634383433333333,37.49952,14.98081644
990.6372,119.5611,16.475616,1.1220203416666665,39.19443,14.82018233
991.6014,125.4014,17.06389,1.7511212466666668,38.03069,15.31596656
992.5657,134.3169,17.918988,2.223454580333333,38.51153,16.05216644
993.5299,145.678,18.76047,2.56687304,41.57146,16.79002833
994.4941,161.1841,19.96671,2.862011053333333,46.38131,17.82492222
995.4584,179.5708,21.460516,2.7975960279999996,51.19647,19.13784033
996.4226,202.6423,23.464848,2.796731416666667,56.818875,20.89236944
997.3868,231.8503,26.36365,3.1136223583333336,65.477975,23.32861511
998.3511,263.3775,30.174542,3.8294650723333334,77.78238,26.41565233
999.3153,315.2725,35.863144,5.2878201,97.56581,30.90358467
1000.28,367.3923,42.186946,7.176498216666666,117.2523,35.26255167
1001.244,450.907,50.857526,10.867394716666666,145.18905,41.20140122
1002.208,709.7628,66.684816,15.974785116666666,219.7391,53.09645556
1003.172,1174.096,85.897246,23.469760333333337,348.68225,66.82247333
1004.136,1910.876,127.788366,35.76659433333333,550.67575,102.4577244
1005.101,3241.308,236.0281,53.635660666666666,906.505,205.4798244
1006.065,5760.675,434.07022,74.55158533333334,1555.726,400.3853589
1007.029,6981.639,629.87154,94.20841116666668,1917.335,590.8164889
1007.993,6334.5,929.01238,113.07080733333333,1912.9965,878.5145444
1008.958,5221.224,1108.31308,121.5646015,1752.317,1048.596156
1009.922,3820.254,1022.82706,117.73321983333335,1413.0045,957.6320444
1010.886,2401.686,770.65362,106.58840633333334,994.47595,704.9495778
1011.85,1349.503,521.37978,87.48987399999999,649.65955,463.4768
1012.815,824.385,336.20206,62.871996333333335,438.0,296.6199889
1013.779,571.8215,202.81654,42.547809666666666,304.8711,182.2977167
1014.743,426.9156,133.207788,28.77214766666667,223.91375,120.8296178
1015.707,342.1974,98.071696,19.229626,172.7385,88.32775889
1016.672,282.6925,75.020348,13.504558399999999,135.064,66.88022
1017.636,239.6918,58.77176,10.012619599999999,106.83,52.13073667
1018.6,208.0985,47.120242,7.928407983333333,85.63418,41.78876222
1019.564,183.3689,38.092894,6.761286116666667,69.286695,33.78768444
1020.528,165.1814,31.633486,6.1503509166666674,57.679165,28.07883422
1021.493,148.129,26.284312,5.789116683333333,48.66773,23.42539289
1022.457,130.7018,22.613526,5.531224515999999,44.287615,20.47489844
1023.421,116.7807,19.45928,4.7086277333333335,39.86602,17.80653444
1024.385,107.7413,16.7127024,3.3193943499999996,34.68078,15.18107311
1025.35,101.407,14.3941834,2.14933855,29.73991,12.884876
1026.314,96.23543,12.6014168,1.525319163,25.99459,11.26925322
1027.278,92.01414,11.3458346,1.2829056883333334,23.547645,10.34760233
1028.242,88.03249,10.3694658,1.2339383993333333,21.79563,9.619805889
1029.207,83.51026,9.5821714,1.543054025,20.682395,8.809344778
1030.171,79.17853,9.002395,1.6462117866666668,19.73826,8.154656689
1031.135,75.40414,8.6138912,0.9234867133333333,18.49002,7.907225078
1032.099,72.17007,8.3293368,0.2065542533333334,17.171485,7.857017
1033.063,69.78262,8.1549504,-0.09818608166666658,16.305655,7.678402778
1034.028,68.35442,8.082025,-0.12200962433333336,16.099945,7.249549333
